date,countryIsoCode,goal6Completions
2022-01-24,AT,2
2022-01-24,CH,2
2022-01-24,DE,46
2022-01-24,FR,30
2022-01-24,IT,23
2022-01-24,SE,4
2022-01-25,AT,4
2022-01-25,CH,3
2022-01-25,DE,34
2022-01-25,FR,32
2022-01-25,IT,27
2022-01-25,SE,4
2022-01-26,AT,3
2022-01-26,CH,3
2022-01-26,DE,22
2022-01-26,FR,20
2022-01-26,IT,41
2022-01-26,SE,3
2022-01-27,AT,2
2022-01-27,CH,3
2022-01-27,DE,43
2022-01-27,FR,18
2022-01-27,IT,24
2022-01-27,SE,8
2022-01-28,AT,6
2022-01-28,CH,3
2022-01-28,DE,27
2022-01-28,FR,20
2022-01-28,IT,26
2022-01-28,SE,5
2022-01-29,AT,2
2022-01-29,CH,2
2022-01-29,DE,17
2022-01-29,FR,10
2022-01-29,IT,12
2022-01-29,SE,4
2022-01-30,AT,0
2022-01-30,CH,5
2022-01-30,DE,20
2022-01-30,FR,13
2022-01-30,IT,12
2022-01-30,SE,8
2022-01-31,AT,2
2022-01-31,CH,4
2022-01-31,DE,29
2022-01-31,FR,23
2022-01-31,IT,22
2022-01-31,SE,13
2022-02-01,AT,2
2022-02-01,CH,5
2022-02-01,DE,30
2022-02-01,FR,23
2022-02-01,IT,31
2022-02-01,SE,7
2022-02-02,AT,1
2022-02-02,CH,4
2022-02-02,DE,30
2022-02-02,FR,18
2022-02-02,IT,28
2022-02-02,SE,15
2022-02-03,AT,3
2022-02-03,CH,3
2022-02-03,DE,23
2022-02-03,FR,19
2022-02-03,IT,16
2022-02-03,SE,9
2022-02-04,AT,0
2022-02-04,CH,5
2022-02-04,DE,28
2022-02-04,FR,24
2022-02-04,IT,31
2022-02-04,SE,6
2022-02-05,AT,2
2022-02-05,CH,1
2022-02-05,DE,11
2022-02-05,FR,7
2022-02-05,IT,9
2022-02-05,SE,2
2022-02-06,AT,0
2022-02-06,CH,2
2022-02-06,DE,19
2022-02-06,FR,11
2022-02-06,IT,12
2022-02-06,SE,4
2022-02-07,AT,5
2022-02-07,CH,1
2022-02-07,DE,29
2022-02-07,FR,23
2022-02-07,IT,20
2022-02-07,SE,7
2022-02-08,AT,3
2022-02-08,CH,3
2022-02-08,DE,30
2022-02-08,FR,24
2022-02-08,IT,33
2022-02-08,SE,11
2022-02-09,AT,4
2022-02-09,CH,7
2022-02-09,DE,36
2022-02-09,FR,23
2022-02-09,IT,27
2022-02-09,SE,4
2022-02-10,AT,6
2022-02-10,CH,5
2022-02-10,DE,33
2022-02-10,FR,19
2022-02-10,IT,24
2022-02-10,SE,10
2022-02-11,AT,5
2022-02-11,CH,5
2022-02-11,DE,26
2022-02-11,FR,12
2022-02-11,IT,26
2022-02-11,SE,4
2022-02-12,AT,3
2022-02-12,CH,1
2022-02-12,DE,18
2022-02-12,FR,8
2022-02-12,IT,9
2022-02-12,SE,4
2022-02-13,AT,2
2022-02-13,CH,1
2022-02-13,DE,19
2022-02-13,FR,6
2022-02-13,IT,13
2022-02-13,SE,9
2022-02-14,AT,3
2022-02-14,CH,2
2022-02-14,DE,32
2022-02-14,FR,27
2022-02-14,IT,26
2022-02-14,SE,3
2022-02-15,AT,6
2022-02-15,CH,4
2022-02-15,DE,37
2022-02-15,FR,25
2022-02-15,IT,43
2022-02-15,SE,10
2022-02-16,AT,9
2022-02-16,CH,2
2022-02-16,DE,42
2022-02-16,FR,19
2022-02-16,IT,27
2022-02-16,SE,7
2022-02-17,AT,6
2022-02-17,CH,5
2022-02-17,DE,36
2022-02-17,FR,19
2022-02-17,IT,32
2022-02-17,SE,3
2022-02-18,AT,4
2022-02-18,CH,1
2022-02-18,DE,27
2022-02-18,FR,17
2022-02-18,IT,23
2022-02-18,SE,10
2022-02-19,AT,1
2022-02-19,CH,0
2022-02-19,DE,15
2022-02-19,FR,15
2022-02-19,IT,17
2022-02-19,SE,4
2022-02-20,AT,6
2022-02-20,CH,2
2022-02-20,DE,17
2022-02-20,FR,14
2022-02-20,IT,16
2022-02-20,SE,5
2022-02-21,AT,3
2022-02-21,CH,1
2022-02-21,DE,37
2022-02-21,FR,36
2022-02-21,IT,39
2022-02-21,SE,9
2022-02-22,AT,7
2022-02-22,CH,5
2022-02-22,DE,40
2022-02-22,FR,21
2022-02-22,IT,37
2022-02-22,SE,14
2022-02-23,AT,6
2022-02-23,CH,2
2022-02-23,DE,35
2022-02-23,FR,17
2022-02-23,IT,38
2022-02-23,SE,7
2022-02-24,AT,1
2022-02-24,CH,2
2022-02-24,DE,26
2022-02-24,FR,18
2022-02-24,IT,20
2022-02-24,SE,2
2022-02-25,AT,3
2022-02-25,CH,2
2022-02-25,DE,19
2022-02-25,FR,30
2022-02-25,IT,28
2022-02-25,SE,3
2022-02-26,AT,5
2022-02-26,CH,2
2022-02-26,DE,11
2022-02-26,FR,11
2022-02-26,IT,8
2022-02-26,SE,0
2022-02-27,AT,2
2022-02-27,CH,0
2022-02-27,DE,14
2022-02-27,FR,9
2022-02-27,IT,8
2022-02-27,SE,1
2022-02-28,AT,4
2022-02-28,CH,2
2022-02-28,DE,32
2022-02-28,FR,29
2022-02-28,IT,26
2022-02-28,SE,8
2022-03-01,AT,9
2022-03-01,CH,2
2022-03-01,DE,26
2022-03-01,FR,19
2022-03-01,IT,32
2022-03-01,SE,14
2022-03-02,AT,1
2022-03-02,CH,2
2022-03-02,DE,35
2022-03-02,FR,20
2022-03-02,IT,17
2022-03-02,SE,6
2022-03-03,AT,2
2022-03-03,CH,4
2022-03-03,DE,34
2022-03-03,FR,26
2022-03-03,IT,24
2022-03-03,SE,1
2022-03-04,AT,1
2022-03-04,CH,3
2022-03-04,DE,15
2022-03-04,FR,17
2022-03-04,IT,20
2022-03-04,SE,5
2022-03-05,AT,1
2022-03-05,CH,1
2022-03-05,DE,17
2022-03-05,FR,10
2022-03-05,IT,12
2022-03-05,SE,2
2022-03-06,AT,1
2022-03-06,CH,3
2022-03-06,DE,13
2022-03-06,FR,8
2022-03-06,IT,9
2022-03-06,SE,2
2022-03-07,AT,3
2022-03-07,CH,4
2022-03-07,DE,30
2022-03-07,FR,18
2022-03-07,IT,18
2022-03-07,SE,6
2022-03-08,AT,1
2022-03-08,CH,2
2022-03-08,DE,22
2022-03-08,FR,19
2022-03-08,IT,23
2022-03-08,SE,6
2022-03-09,AT,2
2022-03-09,CH,4
2022-03-09,DE,32
2022-03-09,FR,16
2022-03-09,IT,25
2022-03-09,SE,5
2022-03-10,AT,3
2022-03-10,CH,2
2022-03-10,DE,25
2022-03-10,FR,26
2022-03-10,IT,29
2022-03-10,SE,3
2022-03-11,AT,4
2022-03-11,CH,3
2022-03-11,DE,19
2022-03-11,FR,26
2022-03-11,IT,22
2022-03-11,SE,2
2022-03-12,AT,1
2022-03-12,CH,3
2022-03-12,DE,16
2022-03-12,FR,11
2022-03-12,IT,11
2022-03-12,SE,3
2022-03-13,AT,2
2022-03-13,CH,1
2022-03-13,DE,19
2022-03-13,FR,8
2022-03-13,IT,13
2022-03-13,SE,5
2022-03-14,AT,2
2022-03-14,CH,2
2022-03-14,DE,28
2022-03-14,FR,18
2022-03-14,IT,20
2022-03-14,SE,8
2022-03-15,AT,4
2022-03-15,CH,6
2022-03-15,DE,26
2022-03-15,FR,30
2022-03-15,IT,32
2022-03-15,SE,8
2022-03-16,AT,5
2022-03-16,CH,2
2022-03-16,DE,37
2022-03-16,FR,11
2022-03-16,IT,34
2022-03-16,SE,9
2022-03-17,AT,4
2022-03-17,CH,2
2022-03-17,DE,8
2022-03-17,FR,5
2022-03-17,IT,9
2022-03-17,SE,1
2022-03-18,AT,0
2022-03-18,CH,0
2022-03-18,DE,0
2022-03-18,FR,0
2022-03-18,IT,0
2022-03-18,SE,0
2022-03-19,AT,0
2022-03-19,CH,0
2022-03-19,DE,0
2022-03-19,FR,0
2022-03-19,IT,0
2022-03-19,SE,0
2022-03-20,AT,0
2022-03-20,CH,0
2022-03-20,DE,0
2022-03-20,FR,0
2022-03-20,IT,0
2022-03-20,SE,0
2022-03-21,AT,2
2022-03-21,CH,1
2022-03-21,DE,12
2022-03-21,FR,10
2022-03-21,IT,18
2022-03-21,SE,6
2022-03-22,AT,2
2022-03-22,CH,5
2022-03-22,DE,26
2022-03-22,FR,18
2022-03-22,IT,17
2022-03-22,SE,5
2022-03-23,AT,2
2022-03-23,CH,3
2022-03-23,DE,18
2022-03-23,FR,23
2022-03-23,IT,23
2022-03-23,SE,9
2022-03-24,AT,5
2022-03-24,CH,1
2022-03-24,DE,22
2022-03-24,FR,20
2022-03-24,IT,31
2022-03-24,SE,12
2022-03-25,AT,2
2022-03-25,CH,1
2022-03-25,DE,22
2022-03-25,FR,13
2022-03-25,IT,31
2022-03-25,SE,4
2022-03-26,AT,2
2022-03-26,CH,3
2022-03-26,DE,15
2022-03-26,FR,8
2022-03-26,IT,11
2022-03-26,SE,2
2022-03-27,AT,1
2022-03-27,CH,0
2022-03-27,DE,12
2022-03-27,FR,8
2022-03-27,IT,12
2022-03-27,SE,2
2022-03-28,AT,1
2022-03-28,CH,6
2022-03-28,DE,30
2022-03-28,FR,15
2022-03-28,IT,28
2022-03-28,SE,5
2022-03-29,AT,6
2022-03-29,CH,3
2022-03-29,DE,33
2022-03-29,FR,20
2022-03-29,IT,20
2022-03-29,SE,6
2022-03-30,AT,4
2022-03-30,CH,5
2022-03-30,DE,27
2022-03-30,FR,22
2022-03-30,IT,34
2022-03-30,SE,8
2022-03-31,AT,0
2022-03-31,CH,0
2022-03-31,DE,3
2022-03-31,FR,0
2022-03-31,IT,2
2022-03-31,SE,1
2022-04-01,AT,0
2022-04-01,CH,0
2022-04-01,DE,0
2022-04-01,FR,0
2022-04-01,IT,0
2022-04-01,SE,0
2022-04-02,AT,0
2022-04-02,CH,0
2022-04-02,DE,0
2022-04-02,FR,0
2022-04-02,IT,0
2022-04-02,SE,0
2022-04-03,AT,0
2022-04-03,CH,0
2022-04-03,DE,0
2022-04-03,FR,0
2022-04-03,IT,0
2022-04-03,SE,0
2022-04-04,AT,4
2022-04-04,CH,2
2022-04-04,DE,33
2022-04-04,FR,21
2022-04-04,IT,27
2022-04-04,SE,5
2022-04-05,AT,5
2022-04-05,CH,8
2022-04-05,DE,29
2022-04-05,FR,27
2022-04-05,IT,35
2022-04-05,SE,9
2022-04-06,AT,3
2022-04-06,CH,3
2022-04-06,DE,23
2022-04-06,FR,21
2022-04-06,IT,34
2022-04-06,SE,12
2022-04-07,AT,2
2022-04-07,CH,5
2022-04-07,DE,35
2022-04-07,FR,18
2022-04-07,IT,36
2022-04-07,SE,6
2022-04-08,AT,3
2022-04-08,CH,2
2022-04-08,DE,19
2022-04-08,FR,19
2022-04-08,IT,21
2022-04-08,SE,7
2022-04-09,AT,2
2022-04-09,CH,3
2022-04-09,DE,19
2022-04-09,FR,11
2022-04-09,IT,14
2022-04-09,SE,3
2022-04-10,AT,3
2022-04-10,CH,0
2022-04-10,DE,10
2022-04-10,FR,9
2022-04-10,IT,6
2022-04-10,SE,3
2022-04-11,AT,3
2022-04-11,CH,4
2022-04-11,DE,26
2022-04-11,FR,35
2022-04-11,IT,27
2022-04-11,SE,11
2022-04-12,AT,4
2022-04-12,CH,2
2022-04-12,DE,23
2022-04-12,FR,29
2022-04-12,IT,19
2022-04-12,SE,13
2022-04-13,AT,9
2022-04-13,CH,1
2022-04-13,DE,32
2022-04-13,FR,26
2022-04-13,IT,26
2022-04-13,SE,7
2022-04-14,AT,3
2022-04-14,CH,1
2022-04-14,DE,19
2022-04-14,FR,24
2022-04-14,IT,31
2022-04-14,SE,5
2022-04-15,AT,4
2022-04-15,CH,3
2022-04-15,DE,19
2022-04-15,FR,23
2022-04-15,IT,16
2022-04-15,SE,3
2022-04-16,AT,3
2022-04-16,CH,1
2022-04-16,DE,17
2022-04-16,FR,10
2022-04-16,IT,13
2022-04-16,SE,3
2022-04-17,AT,0
2022-04-17,CH,0
2022-04-17,DE,14
2022-04-17,FR,18
2022-04-17,IT,5
2022-04-17,SE,2
2022-04-18,AT,1
2022-04-18,CH,1
2022-04-18,DE,11
2022-04-18,FR,13
2022-04-18,IT,2
2022-04-18,SE,5
2022-04-19,AT,0
2022-04-19,CH,0
2022-04-19,DE,39
2022-04-19,FR,28
2022-04-19,IT,25
2022-04-19,SE,8
2022-04-20,AT,4
2022-04-20,CH,3
2022-04-20,DE,28
2022-04-20,FR,33
2022-04-20,IT,26
2022-04-20,SE,13
2022-04-21,AT,5
2022-04-21,CH,2
2022-04-21,DE,31
2022-04-21,FR,27
2022-04-21,IT,36
2022-04-21,SE,7
2022-04-22,AT,5
2022-04-22,CH,1
2022-04-22,DE,28
2022-04-22,FR,12
2022-04-22,IT,30
2022-04-22,SE,13
2022-04-23,AT,2
2022-04-23,CH,2
2022-04-23,DE,14
2022-04-23,FR,17
2022-04-23,IT,10
2022-04-23,SE,6
2022-04-24,AT,1
2022-04-24,CH,1
2022-04-24,DE,10
2022-04-24,FR,16
2022-04-24,IT,9
2022-04-24,SE,5
2022-04-25,AT,3
2022-04-25,CH,1
2022-04-25,DE,26
2022-04-25,FR,26
2022-04-25,IT,14
2022-04-25,SE,9
2022-04-26,AT,1
2022-04-26,CH,5
2022-04-26,DE,33
2022-04-26,FR,24
2022-04-26,IT,26
2022-04-26,SE,9
2022-04-27,AT,2
2022-04-27,CH,3
2022-04-27,DE,22
2022-04-27,FR,19
2022-04-27,IT,27
2022-04-27,SE,3
2022-04-28,AT,1
2022-04-28,CH,3
2022-04-28,DE,34
2022-04-28,FR,19
2022-04-28,IT,21
2022-04-28,SE,11
2022-04-29,AT,3
2022-04-29,CH,3
2022-04-29,DE,20
2022-04-29,FR,13
2022-04-29,IT,21
2022-04-29,SE,3
2022-04-30,AT,0
2022-04-30,CH,2
2022-04-30,DE,15
2022-04-30,FR,7
2022-04-30,IT,14
2022-04-30,SE,2
2022-05-01,AT,1
2022-05-01,CH,1
2022-05-01,DE,15
2022-05-01,FR,7
2022-05-01,IT,10
2022-05-01,SE,1
2022-05-02,AT,4
2022-05-02,CH,2
2022-05-02,DE,26
2022-05-02,FR,15
2022-05-02,IT,24
2022-05-02,SE,7
2022-05-03,AT,2
2022-05-03,CH,3
2022-05-03,DE,20
2022-05-03,FR,32
2022-05-03,IT,16
2022-05-03,SE,5
2022-05-04,AT,6
2022-05-04,CH,5
2022-05-04,DE,27
2022-05-04,FR,29
2022-05-04,IT,21
2022-05-04,SE,7
2022-05-05,AT,2
2022-05-05,CH,1
2022-05-05,DE,33
2022-05-05,FR,24
2022-05-05,IT,22
2022-05-05,SE,8
2022-05-06,AT,4
2022-05-06,CH,0
2022-05-06,DE,27
2022-05-06,FR,23
2022-05-06,IT,35
2022-05-06,SE,5
2022-05-07,AT,1
2022-05-07,CH,0
2022-05-07,DE,9
2022-05-07,FR,9
2022-05-07,IT,9
2022-05-07,SE,3
2022-05-08,AT,0
2022-05-08,CH,2
2022-05-08,DE,12
2022-05-08,FR,9
2022-05-08,IT,8
2022-05-08,SE,4
2022-05-09,AT,3
2022-05-09,CH,5
2022-05-09,DE,38
2022-05-09,FR,34
2022-05-09,IT,33
2022-05-09,SE,7
2022-05-10,AT,4
2022-05-10,CH,1
2022-05-10,DE,25
2022-05-10,FR,33
2022-05-10,IT,24
2022-05-10,SE,5
2022-05-11,AT,5
2022-05-11,CH,2
2022-05-11,DE,34
2022-05-11,FR,27
2022-05-11,IT,21
2022-05-11,SE,8
2022-05-12,AT,1
2022-05-12,CH,2
2022-05-12,DE,21
2022-05-12,FR,21
2022-05-12,IT,23
2022-05-12,SE,3
2022-05-13,AT,1
2022-05-13,CH,6
2022-05-13,DE,32
2022-05-13,FR,31
2022-05-13,IT,16
2022-05-13,SE,5
2022-05-14,AT,0
2022-05-14,CH,1
2022-05-14,DE,13
2022-05-14,FR,11
2022-05-14,IT,12
2022-05-14,SE,2
2022-05-15,AT,1
2022-05-15,CH,3
2022-05-15,DE,7
2022-05-15,FR,10
2022-05-15,IT,6
2022-05-15,SE,1
2022-05-16,AT,1
2022-05-16,CH,0
2022-05-16,DE,34
2022-05-16,FR,24
2022-05-16,IT,32
2022-05-16,SE,9
2022-05-17,AT,5
2022-05-17,CH,2
2022-05-17,DE,27
2022-05-17,FR,27
2022-05-17,IT,33
2022-05-17,SE,2
2022-05-18,AT,1
2022-05-18,CH,4
2022-05-18,DE,23
2022-05-18,FR,24
2022-05-18,IT,37
2022-05-18,SE,11
2022-05-19,AT,1
2022-05-19,CH,0
2022-05-19,DE,32
2022-05-19,FR,24
2022-05-19,IT,19
2022-05-19,SE,5
2022-05-20,AT,1
2022-05-20,CH,3
2022-05-20,DE,23
2022-05-20,FR,18
2022-05-20,IT,15
2022-05-20,SE,4
2022-05-21,AT,1
2022-05-21,CH,2
2022-05-21,DE,17
2022-05-21,FR,10
2022-05-21,IT,11
2022-05-21,SE,4
2022-05-22,AT,0
2022-05-22,CH,1
2022-05-22,DE,10
2022-05-22,FR,21
2022-05-22,IT,7
2022-05-22,SE,6
2022-05-23,AT,4
2022-05-23,CH,1
2022-05-23,DE,25
2022-05-23,FR,26
2022-05-23,IT,24
2022-05-23,SE,4
2022-05-24,AT,2
2022-05-24,CH,2
2022-05-24,DE,27
2022-05-24,FR,20
2022-05-24,IT,24
2022-05-24,SE,6
2022-05-25,AT,3
2022-05-25,CH,3
2022-05-25,DE,21
2022-05-25,FR,23
2022-05-25,IT,28
2022-05-25,SE,6
2022-05-26,AT,2
2022-05-26,CH,4
2022-05-26,DE,13
2022-05-26,FR,13
2022-05-26,IT,13
2022-05-26,SE,4
2022-05-27,AT,4
2022-05-27,CH,2
2022-05-27,DE,34
2022-05-27,FR,24
2022-05-27,IT,27
2022-05-27,SE,8
2022-05-28,AT,1
2022-05-28,CH,0
2022-05-28,DE,13
2022-05-28,FR,12
2022-05-28,IT,6
2022-05-28,SE,0
2022-05-29,AT,2
2022-05-29,CH,0
2022-05-29,DE,9
2022-05-29,FR,15
2022-05-29,IT,7
2022-05-29,SE,2
2022-05-30,AT,5
2022-05-30,CH,5
2022-05-30,DE,19
2022-05-30,FR,29
2022-05-30,IT,26
2022-05-30,SE,9
2022-05-31,AT,2
2022-05-31,CH,4
2022-05-31,DE,28
2022-05-31,FR,28
2022-05-31,IT,30
2022-05-31,SE,9
2022-06-01,AT,3
2022-06-01,CH,4
2022-06-01,DE,35
2022-06-01,FR,21
2022-06-01,IT,23
2022-06-01,SE,6
2022-06-02,AT,2
2022-06-02,CH,3
2022-06-02,DE,20
2022-06-02,FR,22
2022-06-02,IT,10
2022-06-02,SE,10
2022-06-03,AT,2
2022-06-03,CH,3
2022-06-03,DE,19
2022-06-03,FR,15
2022-06-03,IT,16
2022-06-03,SE,4
2022-06-04,AT,0
2022-06-04,CH,2
2022-06-04,DE,12
2022-06-04,FR,10
2022-06-04,IT,12
2022-06-04,SE,3
2022-06-05,AT,0
2022-06-05,CH,5
2022-06-05,DE,13
2022-06-05,FR,12
2022-06-05,IT,9
2022-06-05,SE,4
2022-06-06,AT,1
2022-06-06,CH,2
2022-06-06,DE,18
2022-06-06,FR,9
2022-06-06,IT,21
2022-06-06,SE,3
2022-06-07,AT,6
2022-06-07,CH,1
2022-06-07,DE,28
2022-06-07,FR,33
2022-06-07,IT,15
2022-06-07,SE,6
2022-06-08,AT,3
2022-06-08,CH,7
2022-06-08,DE,27
2022-06-08,FR,23
2022-06-08,IT,29
2022-06-08,SE,11
2022-06-09,AT,2
2022-06-09,CH,2
2022-06-09,DE,33
2022-06-09,FR,33
2022-06-09,IT,40
2022-06-09,SE,5
2022-06-10,AT,3
2022-06-10,CH,3
2022-06-10,DE,18
2022-06-10,FR,21
2022-06-10,IT,22
2022-06-10,SE,4
2022-06-11,AT,0
2022-06-11,CH,2
2022-06-11,DE,6
2022-06-11,FR,8
2022-06-11,IT,6
2022-06-11,SE,2
2022-06-12,AT,1
2022-06-12,CH,2
2022-06-12,DE,4
2022-06-12,FR,8
2022-06-12,IT,4
2022-06-12,SE,2
2022-06-13,AT,1
2022-06-13,CH,1
2022-06-13,DE,24
2022-06-13,FR,23
2022-06-13,IT,24
2022-06-13,SE,4
2022-06-14,AT,2
2022-06-14,CH,3
2022-06-14,DE,16
2022-06-14,FR,18
2022-06-14,IT,15
2022-06-14,SE,5
2022-06-15,AT,2
2022-06-15,CH,3
2022-06-15,DE,19
2022-06-15,FR,20
2022-06-15,IT,13
2022-06-15,SE,3
2022-06-16,AT,1
2022-06-16,CH,7
2022-06-16,DE,14
2022-06-16,FR,7
2022-06-16,IT,24
2022-06-16,SE,0
2022-06-17,AT,1
2022-06-17,CH,1
2022-06-17,DE,16
2022-06-17,FR,15
2022-06-17,IT,9
2022-06-17,SE,6
2022-06-18,AT,0
2022-06-18,CH,1
2022-06-18,DE,5
2022-06-18,FR,13
2022-06-18,IT,6
2022-06-18,SE,0
2022-06-19,AT,4
2022-06-19,CH,3
2022-06-19,DE,5
2022-06-19,FR,3
2022-06-19,IT,6
2022-06-19,SE,1
2022-06-20,AT,1
2022-06-20,CH,0
2022-06-20,DE,17
2022-06-20,FR,26
2022-06-20,IT,18
2022-06-20,SE,8
2022-06-21,AT,0
2022-06-21,CH,4
2022-06-21,DE,16
2022-06-21,FR,20
2022-06-21,IT,13
2022-06-21,SE,5
2022-06-22,AT,0
2022-06-22,CH,3
2022-06-22,DE,29
2022-06-22,FR,25
2022-06-22,IT,14
2022-06-22,SE,7
2022-06-23,AT,0
2022-06-23,CH,5
2022-06-23,DE,21
2022-06-23,FR,12
2022-06-23,IT,21
2022-06-23,SE,5
2022-06-24,AT,1
2022-06-24,CH,6
2022-06-24,DE,16
2022-06-24,FR,6
2022-06-24,IT,18
2022-06-24,SE,2
2022-06-25,AT,1
2022-06-25,CH,3
2022-06-25,DE,6
2022-06-25,FR,7
2022-06-25,IT,8
2022-06-25,SE,0
2022-06-26,AT,1
2022-06-26,CH,1
2022-06-26,DE,6
2022-06-26,FR,8
2022-06-26,IT,3
2022-06-26,SE,2
2022-06-27,AT,1
2022-06-27,CH,4
2022-06-27,DE,17
2022-06-27,FR,22
2022-06-27,IT,20
2022-06-27,SE,4
2022-06-28,AT,1
2022-06-28,CH,3
2022-06-28,DE,19
2022-06-28,FR,16
2022-06-28,IT,18
2022-06-28,SE,3
2022-06-29,AT,0
2022-06-29,CH,2
2022-06-29,DE,16
2022-06-29,FR,22
2022-06-29,IT,27
2022-06-29,SE,4
2022-06-30,AT,1
2022-06-30,CH,1
2022-06-30,DE,17
2022-06-30,FR,11
2022-06-30,IT,19
2022-06-30,SE,5
2022-07-01,AT,3
2022-07-01,CH,2
2022-07-01,DE,15
2022-07-01,FR,7
2022-07-01,IT,10
2022-07-01,SE,1
2022-07-02,AT,1
2022-07-02,CH,1
2022-07-02,DE,16
2022-07-02,FR,10
2022-07-02,IT,5
2022-07-02,SE,3
2022-07-03,AT,1
2022-07-03,CH,1
2022-07-03,DE,8
2022-07-03,FR,5
2022-07-03,IT,8
2022-07-03,SE,2
2022-07-04,AT,2
2022-07-04,CH,2
2022-07-04,DE,16
2022-07-04,FR,17
2022-07-04,IT,16
2022-07-04,SE,4
2022-07-05,AT,1
2022-07-05,CH,1
2022-07-05,DE,19
2022-07-05,FR,9
2022-07-05,IT,16
2022-07-05,SE,2
2022-07-06,AT,1
2022-07-06,CH,1
2022-07-06,DE,15
2022-07-06,FR,13
2022-07-06,IT,20
2022-07-06,SE,4
2022-07-07,AT,0
2022-07-07,CH,3
2022-07-07,DE,15
2022-07-07,FR,12
2022-07-07,IT,16
2022-07-07,SE,4
2022-07-08,AT,0
2022-07-08,CH,2
2022-07-08,DE,17
2022-07-08,FR,7
2022-07-08,IT,14
2022-07-08,SE,4
2022-07-09,AT,1
2022-07-09,CH,0
2022-07-09,DE,6
2022-07-09,FR,4
2022-07-09,IT,15
2022-07-09,SE,2
2022-07-10,AT,0
2022-07-10,CH,2
2022-07-10,DE,4
2022-07-10,FR,6
2022-07-10,IT,6
2022-07-10,SE,3
2022-07-11,AT,0
2022-07-11,CH,2
2022-07-11,DE,27
2022-07-11,FR,15
2022-07-11,IT,19
2022-07-11,SE,3
2022-07-12,AT,2
2022-07-12,CH,0
2022-07-12,DE,18
2022-07-12,FR,19
2022-07-12,IT,21
2022-07-12,SE,5
2022-07-13,AT,1
2022-07-13,CH,5
2022-07-13,DE,26
2022-07-13,FR,26
2022-07-13,IT,19
2022-07-13,SE,4
2022-07-14,AT,3
2022-07-14,CH,4
2022-07-14,DE,26
2022-07-14,FR,11
2022-07-14,IT,13
2022-07-14,SE,1
2022-07-15,AT,0
2022-07-15,CH,0
2022-07-15,DE,13
2022-07-15,FR,18
2022-07-15,IT,15
2022-07-15,SE,6
2022-07-16,AT,0
2022-07-16,CH,0
2022-07-16,DE,19
2022-07-16,FR,13
2022-07-16,IT,5
2022-07-16,SE,2
2022-07-17,AT,2
2022-07-17,CH,0
2022-07-17,DE,10
2022-07-17,FR,5
2022-07-17,IT,7
2022-07-17,SE,5
2022-07-18,AT,6
2022-07-18,CH,4
2022-07-18,DE,23
2022-07-18,FR,18
2022-07-18,IT,21
2022-07-18,SE,3
2022-07-19,AT,7
2022-07-19,CH,2
2022-07-19,DE,18
2022-07-19,FR,16
2022-07-19,IT,14
2022-07-19,SE,5
2022-07-20,AT,4
2022-07-20,CH,2
2022-07-20,DE,33
2022-07-20,FR,24
2022-07-20,IT,16
2022-07-20,SE,1
2022-07-21,AT,4
2022-07-21,CH,5
2022-07-21,DE,17
2022-07-21,FR,18
2022-07-21,IT,10
2022-07-21,SE,2
2022-07-22,AT,1
2022-07-22,CH,3
2022-07-22,DE,15
2022-07-22,FR,22
2022-07-22,IT,9
2022-07-22,SE,4
2022-07-23,AT,5
2022-07-23,CH,3
2022-07-23,DE,10
2022-07-23,FR,8
2022-07-23,IT,7
2022-07-23,SE,5
2022-07-24,AT,0
2022-07-24,CH,1
2022-07-24,DE,13
2022-07-24,FR,14
2022-07-24,IT,7
2022-07-24,SE,2
2022-07-25,AT,1
2022-07-25,CH,5
2022-07-25,DE,29
2022-07-25,FR,25
2022-07-25,IT,19
2022-07-25,SE,8
2022-07-26,AT,2
2022-07-26,CH,1
2022-07-26,DE,22
2022-07-26,FR,14
2022-07-26,IT,18
2022-07-26,SE,5
2022-07-27,AT,7
2022-07-27,CH,0
2022-07-27,DE,18
2022-07-27,FR,19
2022-07-27,IT,16
2022-07-27,SE,4
2022-07-28,AT,0
2022-07-28,CH,3
2022-07-28,DE,16
2022-07-28,FR,14
2022-07-28,IT,25
2022-07-28,SE,8
2022-07-29,AT,2
2022-07-29,CH,1
2022-07-29,DE,13
2022-07-29,FR,13
2022-07-29,IT,24
2022-07-29,SE,3
2022-07-30,AT,1
2022-07-30,CH,3
2022-07-30,DE,10
2022-07-30,FR,11
2022-07-30,IT,4
2022-07-30,SE,3
2022-07-31,AT,2
2022-07-31,CH,1
2022-07-31,DE,11
2022-07-31,FR,6
2022-07-31,IT,7
2022-07-31,SE,1
2022-08-01,AT,3
2022-08-01,CH,2
2022-08-01,DE,24
2022-08-01,FR,11
2022-08-01,IT,26
2022-08-01,SE,14
2022-08-02,AT,4
2022-08-02,CH,4
2022-08-02,DE,25
2022-08-02,FR,19
2022-08-02,IT,30
2022-08-02,SE,1
2022-08-03,AT,5
2022-08-03,CH,3
2022-08-03,DE,20
2022-08-03,FR,28
2022-08-03,IT,17
2022-08-03,SE,2
2022-08-04,AT,4
2022-08-04,CH,5
2022-08-04,DE,25
2022-08-04,FR,13
2022-08-04,IT,20
2022-08-04,SE,4
2022-08-05,AT,2
2022-08-05,CH,3
2022-08-05,DE,24
2022-08-05,FR,9
2022-08-05,IT,14
2022-08-05,SE,6
2022-08-06,AT,0
