date,countryIsoCode,users
2022-04-17,IT,242
2022-04-17,SE,76
2022-04-18,AT,47
2022-04-18,CH,24
2022-04-18,DE,237
2022-04-18,FR,162
2022-04-18,IT,227
2022-04-18,SE,109
2022-04-19,AT,50
2022-04-19,CH,41
2022-04-19,DE,475
2022-04-19,FR,341
2022-04-19,IT,556
2022-04-19,SE,226
2022-04-20,AT,61
2022-04-20,CH,48
2022-04-20,DE,482
2022-04-20,FR,378
2022-04-20,IT,597
2022-04-20,SE,218
2022-04-21,AT,43
2022-04-21,CH,35
2022-04-21,DE,477
2022-04-21,FR,343
2022-04-21,IT,680
2022-04-21,SE,173
2022-04-22,AT,57
2022-04-22,CH,37
2022-04-22,DE,490
2022-04-22,FR,292
2022-04-22,IT,580
2022-04-22,SE,177
2022-04-23,AT,32
2022-04-23,CH,25
2022-04-23,DE,192
2022-04-23,FR,152
2022-04-23,IT,287
2022-04-23,SE,69
2022-04-24,AT,30
2022-04-24,CH,34
2022-04-24,DE,217
2022-04-24,FR,138
2022-04-24,IT,307
2022-04-24,SE,88
2022-04-25,AT,60
2022-04-25,CH,51
2022-04-25,DE,559
2022-04-25,FR,340
2022-04-25,IT,333
2022-04-25,SE,210
2022-04-26,AT,47
2022-04-26,CH,57
2022-04-26,DE,519
2022-04-26,FR,356
2022-04-26,IT,547
2022-04-26,SE,233
2022-04-27,AT,45
2022-04-27,CH,56
2022-04-27,DE,488
2022-04-27,FR,308
2022-04-27,IT,513
2022-04-27,SE,183
2022-04-28,AT,46
2022-04-28,CH,55
2022-04-28,DE,476
2022-04-28,FR,342
2022-04-28,IT,552
2022-04-28,SE,198
2022-04-29,AT,38
2022-04-29,CH,42
2022-04-29,DE,438
2022-04-29,FR,278
2022-04-29,IT,537
2022-04-29,SE,182
2022-04-30,AT,21
2022-04-30,CH,26
2022-04-30,DE,204
2022-04-30,FR,142
2022-04-30,IT,304
2022-04-30,SE,72
2022-05-01,AT,29
2022-05-01,CH,23
2022-05-01,DE,209
2022-05-01,FR,125
2022-05-01,IT,323
2022-05-01,SE,58
2022-05-02,AT,47
2022-05-02,CH,57
2022-05-02,DE,500
2022-05-02,FR,340
2022-05-02,IT,602
2022-05-02,SE,190
2022-05-03,AT,43
2022-05-03,CH,46
2022-05-03,DE,490
2022-05-03,FR,369
2022-05-03,IT,576
2022-05-03,SE,207
2022-05-04,AT,49
2022-05-04,CH,53
2022-05-04,DE,509
2022-05-04,FR,415
2022-05-04,IT,604
2022-05-04,SE,215
2022-05-05,AT,47
2022-05-05,CH,51
2022-05-05,DE,477
2022-05-05,FR,391
2022-05-05,IT,580
2022-05-05,SE,192
2022-05-06,AT,33
2022-05-06,CH,38
2022-05-06,DE,398
2022-05-06,FR,326
2022-05-06,IT,625
2022-05-06,SE,179
2022-05-07,AT,20
2022-05-07,CH,11
2022-05-07,DE,167
2022-05-07,FR,170
2022-05-07,IT,369
2022-05-07,SE,77
2022-05-08,AT,22
2022-05-08,CH,19
2022-05-08,DE,191
2022-05-08,FR,151
2022-05-08,IT,327
2022-05-08,SE,75
2022-05-09,AT,41
2022-05-09,CH,46
2022-05-09,DE,502
2022-05-09,FR,410
2022-05-09,IT,662
2022-05-09,SE,230
2022-05-10,AT,52
2022-05-10,CH,52
2022-05-10,DE,445
2022-05-10,FR,404
2022-05-10,IT,584
2022-05-10,SE,204
2022-05-11,AT,43
2022-05-11,CH,40
2022-05-11,DE,490
2022-05-11,FR,382
2022-05-11,IT,591
2022-05-11,SE,215
2022-05-12,AT,33
2022-05-12,CH,46
2022-05-12,DE,456
2022-05-12,FR,379
2022-05-12,IT,500
2022-05-12,SE,163
2022-05-13,AT,33
2022-05-13,CH,50
2022-05-13,DE,413
2022-05-13,FR,330
2022-05-13,IT,511
2022-05-13,SE,159
2022-05-14,AT,8
2022-05-14,CH,26
2022-05-14,DE,204
2022-05-14,FR,148
2022-05-14,IT,383
2022-05-14,SE,68
2022-05-15,AT,17
2022-05-15,CH,22
2022-05-15,DE,174
2022-05-15,FR,128
2022-05-15,IT,418
2022-05-15,SE,73
2022-05-16,AT,36
2022-05-16,CH,59
2022-05-16,DE,503
2022-05-16,FR,384
2022-05-16,IT,688
2022-05-16,SE,227
2022-05-17,AT,47
2022-05-17,CH,49
2022-05-17,DE,469
2022-05-17,FR,397
2022-05-17,IT,824
2022-05-17,SE,179
2022-05-18,AT,39
2022-05-18,CH,63
2022-05-18,DE,477
2022-05-18,FR,376
2022-05-18,IT,801
2022-05-18,SE,167
2022-05-19,AT,38
2022-05-19,CH,58
2022-05-19,DE,426
2022-05-19,FR,405
2022-05-19,IT,921
2022-05-19,SE,186
2022-05-20,AT,30
2022-05-20,CH,44
2022-05-20,DE,369
2022-05-20,FR,325
2022-05-20,IT,828
2022-05-20,SE,145
2022-05-21,AT,24
2022-05-21,CH,23
2022-05-21,DE,192
2022-05-21,FR,149
2022-05-21,IT,678
2022-05-21,SE,54
2022-05-22,AT,26
2022-05-22,CH,22
2022-05-22,DE,195
2022-05-22,FR,186
2022-05-22,IT,647
2022-05-22,SE,60
2022-05-23,AT,49
2022-05-23,CH,42
2022-05-23,DE,475
2022-05-23,FR,396
2022-05-23,IT,850
2022-05-23,SE,147
2022-05-24,AT,42
2022-05-24,CH,56
2022-05-24,DE,502
2022-05-24,FR,365
2022-05-24,IT,821
2022-05-24,SE,162
2022-05-25,AT,40
2022-05-25,CH,57
2022-05-25,DE,389
2022-05-25,FR,326
2022-05-25,IT,870
2022-05-25,SE,148
2022-05-26,AT,24
2022-05-26,CH,46
2022-05-26,DE,243
2022-05-26,FR,193
2022-05-26,IT,747
2022-05-26,SE,70
2022-05-27,AT,26
2022-05-27,CH,43
2022-05-27,DE,363
2022-05-27,FR,261
2022-05-27,IT,678
2022-05-27,SE,115
2022-05-28,AT,18
2022-05-28,CH,19
2022-05-28,DE,199
2022-05-28,FR,139
2022-05-28,IT,562
2022-05-28,SE,56
2022-05-29,AT,27
2022-05-29,CH,27
2022-05-29,DE,214
2022-05-29,FR,151
2022-05-29,IT,727
2022-05-29,SE,59
2022-05-30,AT,47
2022-05-30,CH,62
2022-05-30,DE,474
2022-05-30,FR,430
2022-05-30,IT,592
2022-05-30,SE,169
2022-05-31,AT,53
2022-05-31,CH,54
2022-05-31,DE,525
2022-05-31,FR,405
2022-05-31,IT,479
2022-05-31,SE,163
2022-06-01,AT,43
2022-06-01,CH,51
2022-06-01,DE,436
2022-06-01,FR,331
2022-06-01,IT,467
2022-06-01,SE,166
2022-06-02,AT,45
2022-06-02,CH,62
2022-06-02,DE,411
2022-06-02,FR,333
2022-06-02,IT,282
2022-06-02,SE,138
2022-06-03,AT,41
2022-06-03,CH,42
2022-06-03,DE,337
2022-06-03,FR,305
2022-06-03,IT,380
2022-06-03,SE,117
2022-06-04,AT,21
2022-06-04,CH,25
2022-06-04,DE,199
2022-06-04,FR,152
2022-06-04,IT,275
2022-06-04,SE,50
2022-06-05,AT,18
2022-06-05,CH,32
2022-06-05,DE,193
2022-06-05,FR,140
2022-06-05,IT,284
2022-06-05,SE,50
2022-06-06,AT,15
2022-06-06,CH,34
2022-06-06,DE,268
2022-06-06,FR,233
2022-06-06,IT,420
2022-06-06,SE,77
2022-06-07,AT,38
2022-06-07,CH,65
2022-06-07,DE,466
2022-06-07,FR,380
2022-06-07,IT,477
2022-06-07,SE,156
2022-06-08,AT,56
2022-06-08,CH,65
2022-06-08,DE,455
2022-06-08,FR,330
2022-06-08,IT,584
2022-06-08,SE,201
2022-06-09,AT,39
2022-06-09,CH,60
2022-06-09,DE,473
2022-06-09,FR,342
2022-06-09,IT,534
2022-06-09,SE,153
2022-06-10,AT,33
2022-06-10,CH,53
2022-06-10,DE,383
2022-06-10,FR,309
2022-06-10,IT,488
2022-06-10,SE,137
2022-06-11,AT,14
2022-06-11,CH,20
2022-06-11,DE,166
2022-06-11,FR,136
2022-06-11,IT,265
2022-06-11,SE,48
2022-06-12,AT,20
2022-06-12,CH,23
2022-06-12,DE,174
2022-06-12,FR,133
2022-06-12,IT,259
2022-06-12,SE,68
2022-06-13,AT,36
2022-06-13,CH,58
2022-06-13,DE,430
2022-06-13,FR,385
2022-06-13,IT,510
2022-06-13,SE,173
2022-06-14,AT,31
2022-06-14,CH,50
2022-06-14,DE,415
2022-06-14,FR,337
2022-06-14,IT,559
2022-06-14,SE,178
2022-06-15,AT,31
2022-06-15,CH,50
2022-06-15,DE,379
2022-06-15,FR,340
2022-06-15,IT,539
2022-06-15,SE,160
2022-06-16,AT,1
2022-06-16,CH,16
2022-06-16,DE,51
2022-06-16,FR,26
2022-06-16,IT,68
2022-06-16,SE,20
2022-06-17,AT,3
2022-06-17,CH,7
2022-06-17,DE,52
2022-06-17,FR,38
2022-06-17,IT,53
2022-06-17,SE,16
2022-06-18,AT,3
2022-06-18,CH,2
2022-06-18,DE,27
2022-06-18,FR,25
2022-06-18,IT,21
2022-06-18,SE,6
2022-06-19,AT,7
2022-06-19,CH,7
2022-06-19,DE,41
2022-06-19,FR,20
2022-06-19,IT,26
2022-06-19,SE,12
2022-06-20,AT,6
2022-06-20,CH,8
2022-06-20,DE,70
2022-06-20,FR,51
2022-06-20,IT,69
2022-06-20,SE,18
2022-06-21,AT,31
2022-06-21,CH,60
2022-06-21,DE,476
2022-06-21,FR,338
2022-06-21,IT,483
2022-06-21,SE,171
2022-06-22,AT,29
2022-06-22,CH,51
2022-06-22,DE,416
2022-06-22,FR,342
2022-06-22,IT,397
2022-06-22,SE,146
2022-06-23,AT,38
2022-06-23,CH,59
2022-06-23,DE,415
2022-06-23,FR,319
2022-06-23,IT,410
2022-06-23,SE,111
2022-06-24,AT,29
2022-06-24,CH,48
2022-06-24,DE,309
2022-06-24,FR,276
2022-06-24,IT,392
2022-06-24,SE,48
2022-06-25,AT,14
2022-06-25,CH,29
2022-06-25,DE,152
2022-06-25,FR,149
2022-06-25,IT,189
2022-06-25,SE,37
2022-06-26,AT,17
2022-06-26,CH,22
2022-06-26,DE,173
2022-06-26,FR,116
2022-06-26,IT,184
2022-06-26,SE,59
2022-06-27,AT,29
2022-06-27,CH,78
2022-06-27,DE,410
2022-06-27,FR,351
2022-06-27,IT,382
2022-06-27,SE,137
2022-06-28,AT,27
2022-06-28,CH,66
2022-06-28,DE,385
2022-06-28,FR,311
2022-06-28,IT,422
2022-06-28,SE,124
2022-06-29,AT,37
2022-06-29,CH,50
2022-06-29,DE,416
2022-06-29,FR,311
2022-06-29,IT,464
2022-06-29,SE,143
2022-06-30,AT,24
2022-06-30,CH,52
2022-06-30,DE,375
2022-06-30,FR,323
2022-06-30,IT,412
2022-06-30,SE,164
2022-07-01,AT,31
2022-07-01,CH,45
2022-07-01,DE,371
2022-07-01,FR,238
2022-07-01,IT,321
2022-07-01,SE,114
2022-07-02,AT,16
2022-07-02,CH,17
2022-07-02,DE,151
2022-07-02,FR,126
2022-07-02,IT,152
2022-07-02,SE,52
2022-07-03,AT,24
2022-07-03,CH,21
2022-07-03,DE,205
2022-07-03,FR,107
2022-07-03,IT,151
2022-07-03,SE,41
2022-07-04,AT,36
2022-07-04,CH,54
2022-07-04,DE,409
2022-07-04,FR,320
2022-07-04,IT,393
2022-07-04,SE,117
2022-07-05,AT,33
2022-07-05,CH,43
2022-07-05,DE,418
2022-07-05,FR,293
2022-07-05,IT,407
2022-07-05,SE,128
2022-07-06,AT,33
2022-07-06,CH,49
2022-07-06,DE,383
2022-07-06,FR,328
2022-07-06,IT,421
2022-07-06,SE,119
2022-07-07,AT,36
2022-07-07,CH,49
2022-07-07,DE,403
2022-07-07,FR,278
2022-07-07,IT,396
2022-07-07,SE,143
2022-07-08,AT,32
2022-07-08,CH,49
2022-07-08,DE,336
2022-07-08,FR,254
2022-07-08,IT,334
2022-07-08,SE,124
2022-07-09,AT,21
2022-07-09,CH,14
2022-07-09,DE,150
2022-07-09,FR,135
2022-07-09,IT,202
2022-07-09,SE,77
2022-07-10,AT,7
2022-07-10,CH,25
2022-07-10,DE,169
2022-07-10,FR,142
2022-07-10,IT,162
2022-07-10,SE,70
2022-07-11,AT,32
2022-07-11,CH,51
2022-07-11,DE,396
2022-07-11,FR,332
2022-07-11,IT,411
2022-07-11,SE,141
2022-07-12,AT,31
2022-07-12,CH,55
2022-07-12,DE,365
2022-07-12,FR,334
2022-07-12,IT,444
2022-07-12,SE,123
2022-07-13,AT,31
2022-07-13,CH,64
2022-07-13,DE,373
2022-07-13,FR,311
2022-07-13,IT,401
2022-07-13,SE,98
2022-07-14,AT,27
2022-07-14,CH,50
2022-07-14,DE,361
2022-07-14,FR,162
2022-07-14,IT,371
2022-07-14,SE,109
2022-07-15,AT,29
2022-07-15,CH,46
2022-07-15,DE,334
2022-07-15,FR,237
2022-07-15,IT,372
2022-07-15,SE,106
2022-07-16,AT,17
2022-07-16,CH,13
2022-07-16,DE,142
2022-07-16,FR,125
2022-07-16,IT,202
2022-07-16,SE,37
2022-07-17,AT,21
2022-07-17,CH,22
2022-07-17,DE,158
2022-07-17,FR,118
2022-07-17,IT,215
2022-07-17,SE,66
2022-07-18,AT,33
2022-07-18,CH,49
2022-07-18,DE,404
2022-07-18,FR,320
2022-07-18,IT,405
2022-07-18,SE,109
2022-07-19,AT,38
2022-07-19,CH,55
2022-07-19,DE,333
2022-07-19,FR,335
2022-07-19,IT,425
2022-07-19,SE,100
2022-07-20,AT,42
2022-07-20,CH,48
2022-07-20,DE,349
2022-07-20,FR,320
2022-07-20,IT,395
2022-07-20,SE,72
2022-07-21,AT,47
2022-07-21,CH,49
2022-07-21,DE,349
2022-07-21,FR,303
2022-07-21,IT,369
2022-07-21,SE,82
2022-07-22,AT,24
2022-07-22,CH,49
2022-07-22,DE,299
2022-07-22,FR,282
2022-07-22,IT,366
2022-07-22,SE,95
2022-07-23,AT,12
2022-07-23,CH,17
2022-07-23,DE,146
2022-07-23,FR,121
2022-07-23,IT,211
2022-07-23,SE,47
2022-07-24,AT,13
2022-07-24,CH,32
2022-07-24,DE,155
2022-07-24,FR,127
2022-07-24,IT,156
2022-07-24,SE,51
2022-07-25,AT,42
2022-07-25,CH,45
2022-07-25,DE,391
2022-07-25,FR,299
2022-07-25,IT,354
2022-07-25,SE,108
2022-07-26,AT,42
2022-07-26,CH,65
2022-07-26,DE,378
2022-07-26,FR,297
2022-07-26,IT,380
2022-07-26,SE,102
2022-07-27,AT,46
2022-07-27,CH,53
2022-07-27,DE,325
2022-07-27,FR,280
2022-07-27,IT,401
2022-07-27,SE,104
2022-07-28,AT,45
2022-07-28,CH,64
2022-07-28,DE,340
2022-07-28,FR,296
2022-07-28,IT,404
2022-07-28,SE,86
2022-07-29,AT,27
2022-07-29,CH,40
2022-07-29,DE,273
2022-07-29,FR,232
2022-07-29,IT,383
2022-07-29,SE,75
2022-07-30,AT,17
2022-07-30,CH,23
2022-07-30,DE,139
2022-07-30,FR,98
2022-07-30,IT,181
2022-07-30,SE,37
2022-07-31,AT,12
2022-07-31,CH,15
2022-07-31,DE,143
2022-07-31,FR,103
2022-07-31,IT,179
2022-07-31,SE,46
2022-08-01,AT,31
2022-08-01,CH,32
2022-08-01,DE,373
2022-08-01,FR,298
2022-08-01,IT,373
2022-08-01,SE,118
2022-08-02,AT,33
2022-08-02,CH,53
2022-08-02,DE,359
2022-08-02,FR,266
2022-08-02,IT,429
2022-08-02,SE,105
2022-08-03,AT,34
2022-08-03,CH,42
2022-08-03,DE,364
2022-08-03,FR,248
2022-08-03,IT,359
2022-08-03,SE,86
2022-08-04,AT,31
2022-08-04,CH,38
2022-08-04,DE,374
2022-08-04,FR,255
2022-08-04,IT,359
2022-08-04,SE,108
2022-08-05,AT,25
2022-08-05,CH,47
2022-08-05,DE,304
2022-08-05,FR,230
2022-08-05,IT,341
2022-08-05,SE,91
2022-08-06,AT,21
2022-08-06,CH,32
2022-08-06,DE,156
2022-08-06,FR,110
2022-08-06,IT,161
2022-08-06,SE,50
2022-08-07,AT,20
2022-08-07,CH,31
2022-08-07,DE,148
2022-08-07,FR,104
2022-08-07,IT,141
2022-08-07,SE,41
2022-08-08,AT,38
2022-08-08,CH,56
2022-08-08,DE,375
2022-08-08,FR,252
2022-08-08,IT,307
2022-08-08,SE,138
2022-08-09,AT,26
2022-08-09,CH,57
2022-08-09,DE,358
2022-08-09,FR,266
2022-08-09,IT,330
2022-08-09,SE,112
2022-08-10,AT,32
2022-08-10,CH,52
2022-08-10,DE,379
2022-08-10,FR,241
2022-08-10,IT,301
2022-08-10,SE,125
2022-08-11,AT,38
2022-08-11,CH,49
2022-08-11,DE,398
2022-08-11,FR,267
2022-08-11,IT,308
2022-08-11,SE,101
2022-08-12,AT,24
2022-08-12,CH,47
2022-08-12,DE,309
2022-08-12,FR,190
2022-08-12,IT,270
2022-08-12,SE,100
2022-08-13,AT,11
2022-08-13,CH,24
2022-08-13,DE,135
2022-08-13,FR,142
2022-08-13,IT,171
2022-08-13,SE,38
2022-08-14,AT,13
2022-08-14,CH,28
2022-08-14,DE,143
2022-08-14,FR,149
2022-08-14,IT,143
2022-08-14,SE,44
2022-08-15,AT,14
2022-08-15,CH,54
2022-08-15,DE,358
2022-08-15,FR,154
2022-08-15,IT,122
2022-08-15,SE,150
2022-08-16,AT,44
2022-08-16,CH,44
2022-08-16,DE,382
2022-08-16,FR,271
2022-08-16,IT,255
2022-08-16,SE,144
2022-08-17,AT,47
2022-08-17,CH,56
2022-08-17,DE,380
2022-08-17,FR,242
2022-08-17,IT,279
2022-08-17,SE,138
2022-08-18,AT,35
2022-08-18,CH,53
2022-08-18,DE,353
2022-08-18,FR,278
2022-08-18,IT,253
2022-08-18,SE,124
2022-08-19,AT,32
2022-08-19,CH,42
2022-08-19,DE,337
2022-08-19,FR,216
2022-08-19,IT,223
2022-08-19,SE,129
2022-08-20,AT,22
2022-08-20,CH,33
2022-08-20,DE,135
2022-08-20,FR,112
2022-08-20,IT,166
2022-08-20,SE,52
2022-08-21,AT,21
2022-08-21,CH,25
2022-08-21,DE,175
2022-08-21,FR,135
2022-08-21,IT,162
2022-08-21,SE,63
2022-08-22,AT,33
2022-08-22,CH,56
2022-08-22,DE,382
2022-08-22,FR,282
2022-08-22,IT,303
2022-08-22,SE,154
2022-08-23,AT,35
2022-08-23,CH,67
2022-08-23,DE,363
2022-08-23,FR,283
2022-08-23,IT,294
2022-08-23,SE,142
2022-08-24,AT,36
2022-08-24,CH,73
2022-08-24,DE,380
2022-08-24,FR,297
2022-08-24,IT,308
2022-08-24,SE,139
2022-08-25,AT,35
2022-08-25,CH,44
2022-08-25,DE,357
2022-08-25,FR,289
2022-08-25,IT,298
2022-08-25,SE,148
2022-08-26,AT,32
2022-08-26,CH,48
2022-08-26,DE,292
2022-08-26,FR,252
2022-08-26,IT,272
2022-08-26,SE,101
2022-08-27,AT,23
2022-08-27,CH,57
2022-08-27,DE,134
2022-08-27,FR,127
2022-08-27,IT,152
2022-08-27,SE,41
2022-08-28,AT,17
2022-08-28,CH,61
2022-08-28,DE,170
2022-08-28,FR,112
2022-08-28,IT,132
2022-08-28,SE,51
2022-08-29,AT,37
2022-08-29,CH,76
2022-08-29,DE,400
2022-08-29,FR,299
2022-08-29,IT,313
2022-08-29,SE,144
2022-08-30,AT,42
2022-08-30,CH,62
2022-08-30,DE,368
2022-08-30,FR,289
2022-08-30,IT,340
2022-08-30,SE,146
2022-08-31,AT,39
2022-08-31,CH,64
2022-08-31,DE,371
2022-08-31,FR,278
2022-08-31,IT,332
2022-08-31,SE,135
2022-09-01,AT,42
2022-09-01,CH,46
2022-09-01,DE,354
2022-09-01,FR,276
2022-09-01,IT,313
2022-09-01,SE,122
2022-09-02,AT,30
2022-09-02,CH,48
2022-09-02,DE,336
2022-09-02,FR,241
2022-09-02,IT,343
2022-09-02,SE,138
2022-09-03,AT,25
2022-09-03,CH,32
2022-09-03,DE,155
2022-09-03,FR,140
2022-09-03,IT,162
2022-09-03,SE,55
2022-09-04,AT,24
2022-09-04,CH,32
2022-09-04,DE,164
2022-09-04,FR,108
2022-09-04,IT,183
2022-09-04,SE,51
2022-09-05,AT,42
2022-09-05,CH,65
2022-09-05,DE,346
2022-09-05,FR,312
2022-09-05,IT,397
2022-09-05,SE,156
2022-09-06,AT,50
2022-09-06,CH,59
2022-09-06,DE,369
2022-09-06,FR,312
2022-09-06,IT,451
2022-09-06,SE,159
2022-09-07,AT,42
2022-09-07,CH,65
2022-09-07,DE,394
2022-09-07,FR,366
2022-09-07,IT,413
2022-09-07,SE,168
2022-09-08,AT,33
2022-09-08,CH,52
2022-09-08,DE,396
2022-09-08,FR,335
2022-09-08,IT,407
2022-09-08,SE,132
2022-09-09,AT,29
2022-09-09,CH,47
2022-09-09,DE,349
2022-09-09,FR,281
2022-09-09,IT,397
2022-09-09,SE,148
2022-09-10,AT,15
2022-09-10,CH,28
2022-09-10,DE,149
2022-09-10,FR,154
2022-09-10,IT,219
2022-09-10,SE,60
2022-09-11,AT,16
2022-09-11,CH,30
2022-09-11,DE,165
2022-09-11,FR,147
2022-09-11,IT,156
2022-09-11,SE,57
2022-09-12,AT,36
2022-09-12,CH,63
2022-09-12,DE,369
2022-09-12,FR,342
2022-09-12,IT,413
2022-09-12,SE,162
2022-09-13,AT,34
2022-09-13,CH,65
2022-09-13,DE,378
2022-09-13,FR,343
2022-09-13,IT,442
2022-09-13,SE,159
2022-09-14,AT,35
2022-09-14,CH,58
2022-09-14,DE,393
2022-09-14,FR,299
2022-09-14,IT,468
2022-09-14,SE,149
2022-09-15,AT,36
2022-09-15,CH,70
2022-09-15,DE,393
2022-09-15,FR,294
2022-09-15,IT,465
2022-09-15,SE,151
2022-09-16,AT,39
2022-09-16,CH,64
2022-09-16,DE,346
2022-09-16,FR,285
2022-09-16,IT,407
2022-09-16,SE,161
2022-09-17,AT,19
2022-09-17,CH,27
2022-09-17,DE,191
2022-09-17,FR,140
2022-09-17,IT,255
2022-09-17,SE,57
2022-09-18,AT,23
2022-09-18,CH,20
2022-09-18,DE,204
2022-09-18,FR,144
2022-09-18,IT,226
2022-09-18,SE,68
2022-09-19,AT,43
2022-09-19,CH,49
2022-09-19,DE,384
2022-09-19,FR,352
2022-09-19,IT,489
2022-09-19,SE,185
2022-09-20,AT,49
2022-09-20,CH,64
2022-09-20,DE,373
2022-09-20,FR,347
2022-09-20,IT,499
2022-09-20,SE,156
2022-09-21,AT,34
2022-09-21,CH,59
2022-09-21,DE,379
2022-09-21,FR,348
2022-09-21,IT,490
2022-09-21,SE,173
2022-09-22,AT,35
2022-09-22,CH,55
2022-09-22,DE,355
2022-09-22,FR,360
2022-09-22,IT,513
2022-09-22,SE,154
2022-09-23,AT,28
2022-09-23,CH,47
2022-09-23,DE,341
2022-09-23,FR,284
2022-09-23,IT,449
2022-09-23,SE,133
2022-09-24,AT,18
2022-09-24,CH,23
2022-09-24,DE,180
2022-09-24,FR,129
2022-09-24,IT,206
2022-09-24,SE,34
2022-09-25,AT,18
2022-09-25,CH,29
2022-09-25,DE,173
2022-09-25,FR,114
2022-09-25,IT,191
2022-09-25,SE,50
2022-09-26,AT,42
2022-09-26,CH,68
2022-09-26,DE,413
2022-09-26,FR,348
2022-09-26,IT,440
2022-09-26,SE,136
2022-09-27,AT,42
2022-09-27,CH,55
2022-09-27,DE,416
2022-09-27,FR,309
2022-09-27,IT,458
2022-09-27,SE,174
2022-09-28,AT,40
2022-09-28,CH,55
2022-09-28,DE,378
2022-09-28,FR,322
2022-09-28,IT,498
2022-09-28,SE,140
2022-09-29,AT,46
2022-09-29,CH,65
2022-09-29,DE,380
2022-09-29,FR,375
2022-09-29,IT,777
2022-09-29,SE,136
2022-09-30,AT,43
2022-09-30,CH,47
2022-09-30,DE,363
2022-09-30,FR,351
2022-09-30,IT,927
2022-09-30,SE,129
2022-10-01,AT,21
2022-10-01,CH,29
2022-10-01,DE,177
2022-10-01,FR,157
2022-10-01,IT,484
2022-10-01,SE,62
2022-10-02,AT,26
2022-10-02,CH,14
2022-10-02,DE,202
2022-10-02,FR,170
2022-10-02,IT,942
2022-10-02,SE,69
2022-10-03,AT,50
2022-10-03,CH,81
2022-10-03,DE,250
2022-10-03,FR,383
2022-10-03,IT,1343
2022-10-03,SE,201
2022-10-04,AT,32
2022-10-04,CH,60
2022-10-04,DE,430
2022-10-04,FR,377
2022-10-04,IT,1061
2022-10-04,SE,175
2022-10-05,AT,48
2022-10-05,CH,54
2022-10-05,DE,376
2022-10-05,FR,340
2022-10-05,IT,1041
2022-10-05,SE,164
2022-10-06,AT,34
2022-10-06,CH,56
2022-10-06,DE,421
2022-10-06,FR,362
2022-10-06,IT,1256
2022-10-06,SE,159
2022-10-07,AT,36
2022-10-07,CH,40
2022-10-07,DE,329
2022-10-07,FR,300
2022-10-07,IT,1089
2022-10-07,SE,161
2022-10-08,AT,19
2022-10-08,CH,29
2022-10-08,DE,165
2022-10-08,FR,143
2022-10-08,IT,809
2022-10-08,SE,69
2022-10-09,AT,14
2022-10-09,CH,29
2022-10-09,DE,185
2022-10-09,FR,141
2022-10-09,IT,728
2022-10-09,SE,54
2022-10-10,AT,47
2022-10-10,CH,46
2022-10-10,DE,374
2022-10-10,FR,378
2022-10-10,IT,1007
2022-10-10,SE,191
2022-10-11,AT,45
2022-10-11,CH,60
2022-10-11,DE,400
2022-10-11,FR,377
2022-10-11,IT,988
2022-10-11,SE,200
2022-10-12,AT,45
2022-10-12,CH,56
2022-10-12,DE,426
2022-10-12,FR,389
2022-10-12,IT,1208
2022-10-12,SE,160
2022-10-13,AT,35
2022-10-13,CH,65
2022-10-13,DE,399
2022-10-13,FR,354
2022-10-13,IT,1423
2022-10-13,SE,160
2022-10-14,AT,38
2022-10-14,CH,44
2022-10-14,DE,354
2022-10-14,FR,356
2022-10-14,IT,1413
2022-10-14,SE,147
2022-10-15,AT,18
2022-10-15,CH,21
2022-10-15,DE,181
2022-10-15,FR,152
2022-10-15,IT,893
2022-10-15,SE,75
2022-10-16,AT,14
2022-10-16,CH,31
2022-10-16,DE,220
2022-10-16,FR,130
2022-10-16,IT,670
2022-10-16,SE,58
2022-10-17,AT,38
2022-10-17,CH,58
2022-10-17,DE,465
2022-10-17,FR,379
2022-10-17,IT,850
2022-10-17,SE,168
2022-10-18,AT,40
2022-10-18,CH,51
2022-10-18,DE,413
2022-10-18,FR,369
2022-10-18,IT,820
2022-10-18,SE,148
2022-10-19,AT,34
2022-10-19,CH,59
2022-10-19,DE,383
2022-10-19,FR,305
2022-10-19,IT,947
2022-10-19,SE,147
2022-10-20,AT,36
2022-10-20,CH,59
2022-10-20,DE,395
2022-10-20,FR,341
2022-10-20,IT,877
2022-10-20,SE,146
2022-10-21,AT,35
2022-10-21,CH,49
2022-10-21,DE,360
2022-10-21,FR,290
2022-10-21,IT,809
2022-10-21,SE,117
2022-10-22,AT,18
2022-10-22,CH,24
2022-10-22,DE,168
2022-10-22,FR,120
2022-10-22,IT,533
2022-10-22,SE,38
2022-10-23,AT,9
2022-10-23,CH,25
2022-10-23,DE,162
2022-10-23,FR,106
2022-10-23,IT,547
2022-10-23,SE,56
2022-10-24,AT,36
2022-10-24,CH,58
2022-10-24,DE,395
2022-10-24,FR,316
2022-10-24,IT,738
2022-10-24,SE,170
2022-10-25,AT,36
2022-10-25,CH,59
2022-10-25,DE,407
2022-10-25,FR,323
2022-10-25,IT,749
2022-10-25,SE,167
2022-10-26,AT,27
2022-10-26,CH,67
2022-10-26,DE,432
2022-10-26,FR,279
2022-10-26,IT,806
2022-10-26,SE,140
2022-10-27,AT,40
2022-10-27,CH,69
2022-10-27,DE,351
2022-10-27,FR,295
2022-10-27,IT,714
2022-10-27,SE,142
2022-10-28,AT,24
2022-10-28,CH,46
2022-10-28,DE,334
2022-10-28,FR,267
